acquisition_function,dataset_name,model_name,mean_and_stats_for_last_iter,cycle,budget
margin_sampling,yeast-0-2-5-6_vs_3-7-8-9,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.28640131627350124, 'Precision_std': 0.17089225442238495, 'Recall_mean': 0.5642105263157895, 'Recall_std': 0.12310333924375896, 'F1-score_mean': 0.3701184367041698, 'F1-score_std': 0.1757107369293946, 'Accuracy_mean': 0.7807562189054726, 'Accuracy_std': 0.10407445551044125, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,70
entropy,yeast-0-2-5-6_vs_3-7-8-9,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.3097865263598746, 'Precision_std': 0.1389835306103263, 'Recall_mean': 0.44263157894736843, 'Recall_std': 0.2837862329972706, 'F1-score_mean': 0.3293245110820194, 'F1-score_std': 0.15089829413320105, 'Accuracy_mean': 0.8265870646766169, 'Accuracy_std': 0.07670145881475965, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,yeast-0-2-5-6_vs_3-7-8-9,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.4079637526652452, 'Precision_std': 0.2620419572884864, 'Recall_mean': 0.4336842105263158, 'Recall_std': 0.1325934573451795, 'F1-score_mean': 0.36368010980079946, 'F1-score_std': 0.12061074646235805, 'Accuracy_mean': 0.8306467661691542, 'Accuracy_std': 0.09750583793281013, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5980072463768116, 'Precision_std': 0.11106180643101872, 'Recall_mean': 0.3875, 'Recall_std': 0.23228933107943922, 'F1-score_mean': 0.4419115767952977, 'F1-score_std': 0.17202433186487542, 'Accuracy_mean': 0.9129353233830846, 'Accuracy_std': 0.011843164889789102, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,30
entropy,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9337121212121212, 'Precision_std': 0.08645994098873733, 'Recall_mean': 0.325, 'Recall_std': 0.21015867021530818, 'F1-score_mean': 0.4458241691104594, 'F1-score_std': 0.23017186088407876, 'Accuracy_mean': 0.9291044776119404, 'Accuracy_std': 0.017412935323383155, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,30
least_confidence,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.15384615384615385, 'Precision_std': 0.3076923076923077, 'Recall_mean': 0.1, 'Recall_std': 0.2, 'F1-score_mean': 0.12121212121212123, 'F1-score_std': 0.24242424242424246, 'Accuracy_mean': 0.9017412935323383, 'Accuracy_std': 0.009417758450746746, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,30
margin_sampling,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5980072463768116, 'Precision_std': 0.11106180643101872, 'Recall_mean': 0.3875, 'Recall_std': 0.23228933107943922, 'F1-score_mean': 0.4419115767952977, 'F1-score_std': 0.17202433186487542, 'Accuracy_mean': 0.9129353233830846, 'Accuracy_std': 0.011843164889789102, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,40
entropy,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9337121212121212, 'Precision_std': 0.08645994098873733, 'Recall_mean': 0.325, 'Recall_std': 0.21015867021530818, 'F1-score_mean': 0.4458241691104594, 'F1-score_std': 0.23017186088407876, 'Accuracy_mean': 0.9291044776119404, 'Accuracy_std': 0.017412935323383155, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,40
least_confidence,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.15384615384615385, 'Precision_std': 0.3076923076923077, 'Recall_mean': 0.1, 'Recall_std': 0.2, 'F1-score_mean': 0.12121212121212123, 'F1-score_std': 0.24242424242424246, 'Accuracy_mean': 0.9017412935323383, 'Accuracy_std': 0.009417758450746746, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,40
margin_sampling,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5980072463768116, 'Precision_std': 0.11106180643101872, 'Recall_mean': 0.3875, 'Recall_std': 0.23228933107943922, 'F1-score_mean': 0.4419115767952977, 'F1-score_std': 0.17202433186487542, 'Accuracy_mean': 0.9129353233830846, 'Accuracy_std': 0.011843164889789102, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,60
entropy,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9337121212121212, 'Precision_std': 0.08645994098873733, 'Recall_mean': 0.325, 'Recall_std': 0.21015867021530818, 'F1-score_mean': 0.4458241691104594, 'F1-score_std': 0.23017186088407876, 'Accuracy_mean': 0.9291044776119404, 'Accuracy_std': 0.017412935323383155, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,60
least_confidence,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.15384615384615385, 'Precision_std': 0.3076923076923077, 'Recall_mean': 0.1, 'Recall_std': 0.2, 'F1-score_mean': 0.12121212121212123, 'F1-score_std': 0.24242424242424246, 'Accuracy_mean': 0.9017412935323383, 'Accuracy_std': 0.009417758450746746, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,60
margin_sampling,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.48530234882558715, 'Precision_std': 0.2697462016339632, 'Recall_mean': 0.32052631578947366, 'Recall_std': 0.2507909924292667, 'F1-score_mean': 0.36186259476957144, 'F1-score_std': 0.23288081862176366, 'Accuracy_mean': 0.8843482587064677, 'Accuracy_std': 0.06474022513152425, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,70
entropy,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.778548644338118, 'Precision_std': 0.35494367697562745, 'Recall_mean': 0.29157894736842105, 'Recall_std': 0.19674814813617397, 'F1-score_mean': 0.38823828265678856, 'F1-score_std': 0.23730778695694993, 'Accuracy_mean': 0.9112835820895523, 'Accuracy_std': 0.04260668167707503, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,yeast-0-2-5-6_vs_3-7-8-9,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.16307692307692306, 'Precision_std': 0.2672675675474334, 'Recall_mean': 0.10105263157894737, 'Recall_std': 0.17322107310083548, 'F1-score_mean': 0.12455590386624871, 'F1-score_std': 0.21007865050598581, 'Accuracy_mean': 0.8963930348258706, 'Accuracy_std': 0.014475496075575254, 'Labelled Samples_mean': 150.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5499233405483406, 'Precision_std': 0.41472443225963596, 'Recall_mean': 0.84375, 'Recall_std': 0.3451675317871019, 'F1-score_mean': 0.6092063322182334, 'F1-score_std': 0.38681846646623735, 'Accuracy_mean': 0.9304878897550111, 'Accuracy_std': 0.09606040186835116, 'Labelled Samples_mean': 229.0, 'Labelled Samples_std': 0.0}",4,30
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.6265265151515151, 'Precision_std': 0.4235982528456911, 'Recall_mean': 0.6900000000000001, 'Recall_std': 0.42088696027951894, 'F1-score_mean': 0.6243090698561823, 'F1-score_std': 0.39246286103272876, 'Accuracy_mean': 0.9632273106904232, 'Accuracy_std': 0.045369460275272076, 'Labelled Samples_mean': 229.0, 'Labelled Samples_std': 0.0}",4,30
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.2916666666666667, 'Precision_std': nan, 'Recall_mean': 0.4375, 'Recall_std': nan, 'F1-score_mean': 0.35, 'F1-score_std': nan, 'Accuracy_mean': 0.9420935412026726, 'Accuracy_std': nan, 'Labelled Samples_mean': 209.0, 'Labelled Samples_std': nan}",2,30
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5499233405483406, 'Precision_std': 0.41472443225963596, 'Recall_mean': 0.84375, 'Recall_std': 0.3451675317871019, 'F1-score_mean': 0.6092063322182334, 'F1-score_std': 0.38681846646623735, 'Accuracy_mean': 0.9304878897550111, 'Accuracy_std': 0.09606040186835116, 'Labelled Samples_mean': 229.0, 'Labelled Samples_std': 0.0}",4,40
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.6265265151515151, 'Precision_std': 0.4235982528456911, 'Recall_mean': 0.6900000000000001, 'Recall_std': 0.42088696027951894, 'F1-score_mean': 0.6243090698561823, 'F1-score_std': 0.39246286103272876, 'Accuracy_mean': 0.9632273106904232, 'Accuracy_std': 0.045369460275272076, 'Labelled Samples_mean': 229.0, 'Labelled Samples_std': 0.0}",4,40
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.2916666666666667, 'Precision_std': nan, 'Recall_mean': 0.4375, 'Recall_std': nan, 'F1-score_mean': 0.35, 'F1-score_std': nan, 'Accuracy_mean': 0.9420935412026726, 'Accuracy_std': nan, 'Labelled Samples_mean': 219.0, 'Labelled Samples_std': nan}",3,40
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 239.0, 'Labelled Samples_std': nan}",5,60
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 239.0, 'Labelled Samples_std': nan}",5,60
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.2916666666666667, 'Precision_std': nan, 'Recall_mean': 0.4375, 'Recall_std': nan, 'F1-score_mean': 0.35, 'F1-score_std': nan, 'Accuracy_mean': 0.9420935412026726, 'Accuracy_std': nan, 'Labelled Samples_mean': 239.0, 'Labelled Samples_std': nan}",5,60
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,70
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,70
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,70
margin_sampling,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 209.0, 'Labelled Samples_std': nan}",2,30
entropy,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 209.0, 'Labelled Samples_std': nan}",2,30
least_confidence,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 209.0, 'Labelled Samples_std': nan}",2,30
margin_sampling,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.75, 'Recall_std': nan, 'F1-score_mean': 0.8571428571428571, 'F1-score_std': nan, 'Accuracy_mean': 0.9910913140311804, 'Accuracy_std': nan, 'Labelled Samples_mean': 219.0, 'Labelled Samples_std': nan}",3,40
entropy,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 219.0, 'Labelled Samples_std': nan}",3,40
least_confidence,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 219.0, 'Labelled Samples_std': nan}",3,40
margin_sampling,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 239.0, 'Labelled Samples_std': nan}",5,60
entropy,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 239.0, 'Labelled Samples_std': nan}",5,60
least_confidence,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 239.0, 'Labelled Samples_std': nan}",5,60
margin_sampling,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,70
entropy,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,70
least_confidence,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,70
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,30
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,30
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,30
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,40
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,40
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,40
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,60
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,60
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.4848484848484848, 'Precision_std': nan, 'Recall_mean': 1.0, 'Recall_std': nan, 'F1-score_mean': 0.653061224489796, 'F1-score_std': nan, 'Accuracy_mean': 0.9621380846325168, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,60
margin_sampling,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7424242424242424, 'Precision_std': 0.36426712970216085, 'Recall_mean': 1.0, 'Recall_std': 0.0, 'F1-score_mean': 0.826530612244898, 'F1-score_std': 0.24532276081982257, 'Accuracy_mean': 0.9810690423162585, 'Accuracy_std': 0.02677241710505847, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': 0.0}",6,70
entropy,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7424242424242424, 'Precision_std': 0.36426712970216085, 'Recall_mean': 1.0, 'Recall_std': 0.0, 'F1-score_mean': 0.826530612244898, 'F1-score_std': 0.24532276081982257, 'Accuracy_mean': 0.9810690423162585, 'Accuracy_std': 0.02677241710505847, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,kr-vs-k-one_vs_fifteen,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7424242424242424, 'Precision_std': 0.36426712970216085, 'Recall_mean': 1.0, 'Recall_std': 0.0, 'F1-score_mean': 0.826530612244898, 'F1-score_std': 0.24532276081982257, 'Accuracy_mean': 0.9810690423162585, 'Accuracy_std': 0.02677241710505847, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,30
entropy,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,30
least_confidence,kr-vs-k-one_vs_fifteen,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.625, 'Recall_std': nan, 'F1-score_mean': 0.7692307692307693, 'F1-score_std': nan, 'Accuracy_mean': 0.9866369710467706, 'Accuracy_std': nan, 'Labelled Samples_mean': 249.0, 'Labelled Samples_std': nan}",6,30
